SK_ID_CURR,EXT_SOURCE_2,EXT_SOURCE_3,CODE_GENDER,PAYMENT_RATE,DAYS_EMPLOYED,INSTAL_DPD_MEAN,PREV_CNT_PAYMENT_MEAN,NAME_EDUCATION_TYPE_Highereducation,DAYS_BIRTH,AMT_ANNUITY,TARGET
435632,0.2630206464976931,0.3689687382528466,0,0.0979549718574108,25.21,2.861111111111111,8.666666666666666,0,45.11,23494.5,1.0
344134,0.7135602287507467,0.7850520263728172,1,0.0424955357142857,19.13,7.333333333333333,5.0,0,51.83,42835.5,0.0
332933,0.1608387131212517,0.4596904504249018,0,0.0373469387755102,5.58,,,0,30.77,16470.0,0.0
342333,0.7029106109468518,0.5673792367572691,0,0.05449081803005,2.54,0.0,8.0,1,46.36,29376.0,0.0
221808,0.63538254700238,0.3740208032583212,0,0.029356,2.3,0.358974358974359,19.5,1,52.48,33025.5,0.0
176802,0.0850268868015838,,1,0.0292384105960264,3.47,0.0,7.5,0,34.73,19867.5,1.0
322606,0.6125141806902176,0.3622772470384314,1,0.0489213401896191,3.08,2.4814814814814814,12.0,0,28.19,21919.5,0.0
293882,0.5334475264685753,0.5709165417729987,0,0.05,1.75,,,1,30.3,61875.0,0.0
177496,0.3260835586485334,0.8425892767430772,0,0.0377,,0.0,12.0,0,62.06,16965.0,0.0
302314,0.7500657313188904,0.4188542886233217,0,0.0360050169442467,5.91,0.0,18.0,1,29.63,53739.0,0.0
445020,0.2187193588485778,,1,0.0263713080168776,3.51,0.2666666666666666,39.42857142857143,0,25.61,9000.0,0.0
445574,0.6301640181318272,0.7407990879702335,0,0.029385,,0.3392857142857143,12.571428571428571,0,59.95,26446.5,0.0
339415,0.4729235294679335,0.0969483170508572,0,0.048839988751406,6.33,0.0,24.0,0,50.87,31261.5,0.0
453156,0.4905616761291137,,1,0.1069333333333333,2.05,0.3695652173913043,10.5,0,41.95,7218.0,1.0
212501,0.7362610439356493,0.7713615919194317,0,0.0533872675034023,8.99,0.0,4.0,0,58.99,63549.0,0.0
202795,0.4328018142715713,0.4014074137749511,0,0.0264983305509181,2.25,,,0,32.06,28570.5,0.0
419186,0.3963067136911809,,0,0.05,2.63,0.0,6.0,0,48.32,9000.0,0.0
353228,0.5677654521967729,0.7180328113294772,0,0.0512258287292817,,1.6571428571428573,8.0,0,64.67,40054.5,0.0
379919,0.6856806160847104,0.4596904504249018,1,0.0292396313364055,3.13,0.3170731707317073,7.333333333333333,1,31.93,28552.5,1.0
448986,0.7295707611630373,0.5779691187553125,1,0.0983963033432998,5.12,0.3703703703703703,8.666666666666666,0,44.56,13032.0,0.0
181857,0.4287320206565735,,0,0.05265,7.59,0.0,0.0,0,42.19,23692.5,0.0
118976,0.8117461265575371,,1,0.0424854557207498,,0.3540372670807453,42.0,0,62.84,47322.0,0.0
124093,0.6907154560397604,0.6690566947824041,1,0.06794,12.45,0.0,10.0,0,37.67,30573.0,0.0
446461,0.682291626414292,0.7091891096653581,1,0.0381773247970171,,0.0,6.0,0,63.35,56029.5,0.0
418163,0.6855109247078277,0.5424451438613613,1,0.0305528886880894,,0.84,36.0,0,57.07,17041.5,0.0
385986,0.2238476399147804,0.3962195720630885,1,0.0780482256596906,20.38,0.5866666666666667,6.75,0,62.87,15439.5,0.0
165370,0.1773895532985758,0.6092756673894402,1,0.0274964838255977,0.51,,,1,37.71,14076.0,0.0
256557,0.5639674500608648,0.4974688893052743,1,0.029356,1.86,0.2704918032786885,39.8,1,36.28,33025.5,0.0
435356,0.7248554840850921,0.3490552510751822,0,0.029385,3.33,14.238095238095235,9.333333333333334,1,43.78,26446.5,0.0
112407,0.4055925510860739,,1,0.048839988751406,1.32,1.25,12.0,0,31.67,31261.5,0.0
352021,0.2818923913534788,0.5673792367572691,1,0.0423668215945656,24.27,0.0,5.0,0,45.47,36261.0,0.0
423226,0.2961435654275993,,0,0.0489550561797752,5.44,0.0,40.285714285714285,0,46.31,19606.5,0.0
258513,0.7091691113307462,0.3876253444214701,1,0.0265428571428571,12.12,0.0,24.0,0,42.72,20902.5,0.0
182019,0.6404435607242392,0.4329616670974407,0,0.0859986415049762,3.32,0.9777777777777776,10.0,0,27.82,65520.0,0.0
408975,0.6615980653219238,0.5460231970049609,1,0.0715720743345052,0.72,0.0,10.0,0,41.58,20520.0,0.0
325084,0.0150387694035961,0.4956658291397297,1,0.0611749444032616,2.5,2.625,10.0,1,31.98,44563.5,0.0
238758,0.6669866725855257,0.3672910183026313,0,0.06683,2.71,0.0,48.0,1,43.8,30073.5,0.0
419298,0.225035245430621,0.375711009574066,0,0.0488694145153115,0.54,0.4968553459119497,18.0,0,38.89,26901.0,0.0
174292,0.297092535729595,0.8193176922872417,1,0.0641457040182946,0.64,0.0,9.0,0,36.19,35343.0,0.0
432898,0.6135879752624508,,0,0.0265047008171513,3.41,0.0,10.0,1,23.06,27148.5,0.0
383318,0.6051033707869315,0.7838324335199619,1,0.0935,6.87,0.0,13.333333333333334,1,29.66,4207.5,0.0
162815,0.5458601549409311,0.5190973382084597,0,0.1191317516405855,3.21,0.0,12.0,1,30.92,33984.0,0.0
419124,0.4728036120309435,0.5262949398096192,0,0.05,2.44,0.0,11.6,1,41.18,11250.0,0.0
200860,0.7478702373741766,0.7338145369642702,1,0.1058827089511589,,0.0,4.0,0,60.35,15745.5,0.0
357587,0.6197032301074169,0.6092756673894402,1,0.099437148217636,7.38,0.6363636363636364,8.0,1,30.05,23850.0,0.0
214751,0.5132396090476106,,1,0.05798,,0.0,18.0,0,65.64,13045.5,0.0
238106,0.5725726373701087,,0,0.0578578006414531,5.19,0.0909090909090909,18.0,0,26.04,16398.0,0.0
365074,0.5635049366904071,0.5406544504453575,1,0.1084934558618769,,0.0,6.0,0,55.64,17532.0,0.0
234597,0.5712877372470216,0.324891229465852,0,0.0482779168156358,18.17,0.0172413793103448,24.444444444444443,0,41.69,36459.0,1.0
257705,0.7257138216845573,0.7352209993926424,1,0.0730212014134275,11.26,0.7708333333333334,11.25,0,30.69,37197.0,0.0
268963,0.6562856085704678,0.470456116119975,0,0.0483,3.47,1.5555555555555556,24.0,0,26.63,32602.5,0.0
182898,0.4778263077589696,0.1974745115685422,1,0.0377,4.06,0.0377358490566037,25.333333333333332,0,34.47,8482.5,0.0
203069,0.5522867578750119,0.4614823912998385,0,0.0373622208887344,7.38,0.0571428571428571,7.428571428571429,0,38.75,15970.5,0.0
106768,0.5650909997991383,0.4884551844437485,0,0.0776332636970146,5.24,0.0,10.0,0,50.39,41472.0,0.0
438588,0.6474825974988258,0.4507472818545589,1,0.0773666666666666,3.69,0.0,18.0,0,22.85,10444.5,0.0
239676,0.5708002935699689,0.3723336657058204,1,0.0290547945205479,3.4,2.272727272727273,10.0,1,28.62,9544.5,0.0
238781,0.510704429237443,0.5937175866150576,1,0.0360375,,0.5546875,26.0,0,63.23,38920.5,0.0
265924,0.2130009535828126,,1,0.0489530154884485,,0.0,18.75,0,58.92,20367.0,0.0
234245,0.3170294351363665,,0,0.037696335078534,1.93,0.4202898550724637,15.0,0,41.53,12960.0,0.0
314347,0.6346729998842591,0.7338145369642702,0,0.038088,0.64,0.2,12.0,1,30.02,42849.0,0.0
124232,0.2832045229759378,0.622922000268356,1,0.0988,,0.0,14.0,0,64.6,4446.0,0.0
244855,0.6207694370704598,,1,0.046508163508521,24.45,0.0,12.0,1,47.34,35122.5,0.0
371696,0.4836944510016685,0.3979463219016906,0,0.0793085106382978,7.01,0.6976744186046512,5.75,0,28.1,33547.5,0.0
348688,0.0138451732052357,,0,0.0486300819540414,3.92,0.0909090909090909,12.0,0,49.7,21789.0,0.0
172258,0.6453884480222756,0.2807895743848605,1,0.098311444652908,4.69,0.5454545454545454,,1,34.2,14148.0,0.0
405175,0.4826405363364856,0.4776491548517548,0,0.03894,1.13,0.7551020408163265,24.0,0,51.66,26284.5,0.0
223655,0.6712036911312814,0.8327850252992314,0,0.0388872970391595,1.58,0.2857142857142857,9.0,0,30.07,36643.5,1.0
391335,0.6331810488056427,0.6925590674998008,1,0.0322596685082872,8.44,0.2142857142857142,16.0,1,33.31,26275.5,0.0
349470,0.5715822790778998,0.6817058776720116,1,0.05,4.67,0.0,4.0,0,36.43,12375.0,0.0
183981,0.6759012747942106,0.5352762504724826,1,0.048839988751406,4.87,0.0,12.0,1,30.32,31261.5,0.0
276287,0.5025931687950259,0.0754609403067,1,0.0468543593130779,5.46,0.0,37.2,1,29.95,25537.5,1.0
201303,0.301762209758076,0.3927738606031339,1,0.0546857134145411,,0.3125,15.6,0,59.61,16141.5,0.0
309152,0.2023379151298627,,0,0.0490981012658227,3.27,0.0,24.0,0,36.88,13963.5,0.0
160233,0.7302863567969866,0.3392876999089139,1,0.0324619138131578,2.86,0.2397959183673469,18.88888888888889,0,61.14,20596.5,0.0
413924,0.5714805339868195,0.2458512138252296,0,0.0445558739255014,7.56,0.0,18.0,0,41.39,11196.0,0.0
269817,0.5643330795752991,0.6594055320683344,1,0.0547025254595327,4.99,0.0510204081632653,10.666666666666666,1,26.63,15615.0,0.0
144288,0.5703180712993648,0.3979463219016906,1,0.02924,7.29,0.0,6.0,0,36.82,32895.0,0.0
146290,0.7318169747372596,0.6817058776720116,0,0.0322567315162234,5.96,0.0,10.0,1,35.85,17563.5,0.0
404054,0.591915019943694,0.7407990879702335,1,0.04864,4.83,0.0,24.0,0,33.53,21888.0,0.0
290722,0.7902022907471249,0.5989262182569273,0,0.05,8.7,0.0,36.0,1,40.62,13500.0,0.0
101607,0.7444615993319383,0.7121551551910698,1,0.0695859872611465,,0.0,14.727272727272728,1,66.87,13765.5,0.0
380661,0.6722500683594065,0.7338145369642702,1,0.0534423647146034,4.2,0.4545454545454545,10.0,1,52.58,41526.0,0.0
130570,0.7682196333836951,0.7032033049040319,1,0.0274961250322914,18.95,,,1,48.76,15327.0,0.0
260480,0.0707584271780245,0.4418358231994413,1,0.0546778444540405,18.24,1.0,8.0,1,49.69,16524.0,0.0
278164,0.5038286356182814,,1,0.0324207011686143,6.05,0.0,8.0,0,38.01,26217.0,0.0
271729,0.3133902111302968,0.3474182272002641,0,0.03226,16.37,0.0,6.0,0,41.21,21775.5,0.0
107615,0.5534652122547822,0.5028782772082183,0,0.052607044198895,8.66,0.6538461538461539,12.0,1,32.08,27423.0,0.0
171855,0.6422543548098966,0.3996756156233169,0,0.0806510851419031,3.24,0.0,8.75,0,50.22,21739.5,1.0
140769,0.7610297480692239,0.2822484337007223,0,0.0293398533007334,17.95,1.5,19.0,0,38.65,37800.0,0.0
134655,0.5515566856339768,0.7281412993111438,1,0.05425,3.69,0.0,12.0,1,25.5,24412.5,0.0
237688,0.5868292372660139,0.6313545365850379,0,0.04811,2.67,47.666666666666664,10.5,0,55.62,43299.0,0.0
360937,0.4682600899034282,0.6212263380626669,1,0.0323941419929958,6.77,0.1282051282051282,9.5,0,29.98,31135.5,0.0
377958,0.7041375443121193,0.4507472818545589,0,0.0401458324602941,6.59,1.135135135135135,36.0,1,50.42,21555.0,0.0
380636,0.6899628368384663,,1,0.0355686274509803,3.96,0.0,24.857142857142858,1,37.11,32652.0,0.0
369364,0.2998810743187557,,0,0.05,13.73,0.0,10.0,0,56.09,7875.0,0.0
242225,0.436638621290766,0.470456116119975,1,0.05,11.4,0.3285714285714285,19.8,0,31.87,16875.0,0.0
229556,0.2926187308891038,0.6832688314232291,0,0.0293621707186978,,1.1794871794871795,36.0,0,63.84,30717.0,0.0
341139,0.7452429036647394,,1,0.0486386320270071,,0.0,12.0,0,65.02,23859.0,0.0
316834,0.2027794451513824,0.1437580534911652,1,0.051324255573844,2.97,0.0,24.0,0,44.22,24696.0,0.0
432583,0.6769781547558702,0.4974688893052743,1,0.02638,0.51,0.0588235294117647,12.0,1,52.67,47484.0,0.0
222759,0.6056310064774251,0.501075160239048,0,0.0698698118674006,4.58,1.5,5.0,0,53.31,33642.0,0.0
265128,0.5462558519321217,0.4920600938649263,1,0.0488771466314399,2.41,0.0,22.666666666666668,0,33.69,26640.0,0.0
203534,0.6059704438968014,0.7738956942145427,1,0.05,4.71,2.36734693877551,11.333333333333334,1,33.45,33750.0,0.0
270017,0.7128087540130101,0.7062051096536562,1,0.1001766784452296,,0.1333333333333333,33.0,0,64.37,10206.0,0.0
258706,0.3454858866640793,0.7295666907060153,0,0.0324533333333333,6.41,0.0,12.0,0,36.3,21906.0,0.0
455428,0.5542973371618991,,1,0.0729435218399857,0.51,0.0,12.0,0,32.57,53347.5,0.0
184049,0.6166011061731194,0.4382813743111921,1,0.0324072615785218,12.28,0.0526315789473684,18.0,1,37.16,27778.5,0.0
280180,0.4096530658670643,0.2793353208976285,1,0.0468543593130779,0.89,14.538461538461538,9.0,0,24.35,25537.5,0.0
234890,0.6635145707931295,,0,0.0489560433428931,1.81,0.0465116279069767,10.0,0,34.16,19741.5,0.0
363337,0.3093998913009129,,0,0.0528380634390651,6.61,0.0,10.8,0,37.52,14242.5,0.0
215888,0.4458252421447032,0.7801436381572275,1,0.0424964247407937,12.02,0.4857142857142857,9.0,0,41.01,42790.5,0.0
342621,0.2087219117849112,0.5620604831738043,0,0.0389092932665553,1.75,0.2222222222222222,24.0,0,30.97,31464.0,0.0
185386,0.3382095011195624,0.5513812618027899,1,0.05,1.3,0.0555555555555555,9.0,0,26.36,9000.0,0.0
262501,0.7120740372430788,0.3859146722745145,1,0.029356,3.86,0.0,11.0,0,43.83,33025.5,0.0
219744,0.6250532743829691,0.7751552674785404,1,0.099437148217636,,0.0,10.0,0,65.89,23850.0,0.0
348450,0.5406295398158397,0.6127042441012546,1,0.0443666666666666,,0.0,18.0,1,54.16,17968.5,0.0
185775,0.6062575803301021,,1,0.05,3.36,0.2258064516129032,15.0,0,23.95,9000.0,0.0
352194,0.4403051834028169,0.4543210601605785,1,0.05424,8.16,0.8191489361702128,11.571428571428571,0,28.87,12204.0,0.0
317712,0.2777281390176555,0.0186584216525425,0,0.0488771466314399,1.33,0.0,14.5,0,29.49,26640.0,0.0
328193,0.6289910806473845,0.6848276586890367,1,0.0331857142857142,17.47,0.0,6.0,0,55.38,31360.5,0.0
115321,0.1908596954803653,0.2837118826350007,0,0.05236,,0.0,4.0,0,56.45,23562.0,0.0
179366,0.5425785644371788,0.6925590674998008,1,0.0381708115183246,8.96,0.081081081081081,18.333333333333332,0,40.35,10498.5,0.0
203147,0.6740542907209915,0.3979463219016906,1,0.0388968481375358,5.16,0.0,12.0,1,45.48,34209.0,0.0
344431,0.4082418115300484,0.5226973172821112,1,0.0546561604584527,12.24,0.1481481481481481,12.8,0,32.89,17167.5,0.0
299741,0.6167148307258622,0.5709165417729987,1,0.0425922183706144,1.69,20.2,9.0,0,38.37,24660.0,1.0
202419,0.3168258734429736,0.4276573700350293,1,0.0601176470588235,2.97,0.2972972972972973,6.666666666666667,0,39.59,13797.0,0.0
365774,0.649063201883685,0.7366226976503176,1,0.0727323316638842,10.17,12.292682926829269,12.0,0,55.62,5881.5,0.0
390243,0.6894386813552933,0.2764406945454034,1,0.0951390728476821,1.41,0.56,13.0,0,57.55,64647.0,0.0
434923,0.3718190790348635,0.6413682574954046,1,0.0294131736526946,3.47,0.1219512195121951,18.0,0,41.98,22104.0,0.0
299987,0.4931905526635762,0.3927738606031339,0,0.0354297994269341,5.84,0.0344827586206896,30.0,1,45.15,44514.0,1.0
448946,0.5945376029240257,0.7136313997323308,1,0.0426998354600789,,1.105263157894737,16.88888888888889,0,60.57,16699.5,0.0
414908,0.3506961992102504,0.4365064990977374,1,0.0425803199454402,22.71,0.0,21.0,0,45.37,25848.0,0.0
346498,0.2351760698980581,,0,0.05,1.79,0.0,15.0,0,35.72,9000.0,0.0
239447,0.2526029607343179,0.5352762504724826,0,0.05,10.16,1.1206896551724137,16.0,0,34.22,11250.0,0.0
314733,0.7072032989549799,0.7091891096653581,1,0.0995333333333333,26.23,0.0,12.0,0,45.14,20155.5,0.0
216097,0.5225866474437176,0.4436153084085652,1,0.0641,3.37,0.0,8.5,1,35.09,43267.5,0.0
200573,0.7208558210935924,0.6940926425266661,1,0.0711142857142857,17.09,3.278195488721805,14.545454545454543,0,54.95,11200.5,0.0
225093,0.4178638362494624,,0,0.0293652173913043,0.45,1.9,7.142857142857143,0,29.27,30393.0,0.0
428696,0.611075556826035,0.7366226976503176,1,0.0984614252061248,,0.0,8.0,0,59.94,12037.5,0.0
131256,0.6399146554666869,0.746300213050371,1,0.02924,13.6,3.7058823529411766,16.0,0,52.43,26316.0,0.0
247968,0.6133909359834588,0.746300213050371,1,0.0324207011686143,7.82,0.5,10.0,0,47.96,26217.0,0.0
359314,0.6476472912552713,0.2735646775174348,1,0.039659285304163,14.73,0.0,10.8,0,47.28,30150.0,0.0
251415,0.5853385764773921,0.3556387169923543,1,0.081,9.88,0.0,9.0,0,29.02,12757.5,0.0
129551,0.7018226260569135,,1,0.0398715886068406,,0.0,10.666666666666666,0,60.98,24088.5,0.0
361769,0.7441869387345974,0.4400578303966329,1,0.05,3.6,0.0769230769230769,24.0,0,52.47,18000.0,0.0
174673,0.6650068922405558,,1,0.0789956509921174,0.73,0.4054054054054054,18.0,1,52.56,10462.5,0.0
277538,0.6409318654404113,0.7394117535524816,0,0.0274974091264079,4.46,0.0,10.0,1,37.17,41670.0,0.0
402516,0.1604053214783667,0.2151824041847538,0,0.029385,3.55,0.0,12.0,0,23.89,26446.5,0.0
180843,0.2146441165766272,0.4776491548517548,1,0.0466178165293209,5.35,0.0,8.666666666666666,1,25.47,28944.0,0.0
346968,0.7110417581038596,0.2327247762679433,1,0.048105112620665,5.65,1.5,24.0,0,40.65,36328.5,0.0
273981,0.6129085517367951,0.501075160239048,0,0.05,1.59,1.4857142857142858,24.0,0,50.32,11250.0,0.0
145219,0.4295838074254122,0.1110424022694314,1,0.0672198370761779,0.5,0.0416666666666666,15.0,0,24.4,21982.5,1.0
242382,0.7399428594771512,0.5549467685334323,0,0.1081738782585505,2.99,2.5384615384615383,9.0,1,32.58,29205.0,0.0
282209,0.7268527828970569,0.3723336657058204,1,0.0398886382182114,7.71,0.5886075949367089,10.545454545454543,0,52.51,22437.0,0.0
255803,0.7231513308066774,,1,0.05,,0.4680851063829787,26.4,0,58.15,16875.0,0.0
378081,0.5577953590080768,0.4974688893052743,1,0.0348316429008071,31.77,0.0,12.0,1,55.62,62820.0,0.0
229965,0.6262415001964408,0.4471785780453068,0,0.03226,2.45,0.0,6.0,0,39.17,21775.5,1.0
415202,0.470346015781508,0.7338145369642702,1,0.05106,11.61,0.5714285714285714,12.0,0,49.25,45954.0,0.0
163028,0.5932718280883095,0.5691487713619409,1,0.0408451956576213,1.97,,,0,39.4,45477.0,0.0
168137,0.4226908818678472,,1,0.0324038067949242,5.44,0.24,6.0,0,48.1,28498.5,0.0
240555,0.0682929249391072,,1,0.098896526772793,15.27,44.125,12.0,0,49.31,24601.5,0.0
269413,0.5044299530458872,,1,0.0331568848505663,3.52,0.9572649572649572,6.0,0,45.55,39969.0,0.0
124831,0.6456836677211093,0.3296550543128238,1,0.04662,1.16,0.0,10.0,0,42.66,20979.0,0.0
169153,0.7701452890705099,,0,0.0317304086989126,4.69,,,0,59.48,12186.0,0.0
182821,0.4563941801401193,0.5602843280409464,1,0.057823580580005,4.84,0.0,9.0,0,41.62,17649.0,0.0
281882,0.5431375174600271,0.7713615919194317,1,0.0363585381811384,,10.857142857142858,10.0,0,59.44,10503.0,0.0
232808,0.6807823259065227,0.6075573001388961,1,0.0314646040327293,5.05,1.710144927536232,17.5,0,39.21,62019.0,0.0
381097,0.7384547138923561,0.5971924268337128,0,0.09948,15.25,0.8095238095238095,10.4,0,36.4,22383.0,0.0
247004,0.7207766096346635,,0,0.03226,5.96,0.0,10.0,0,42.72,43551.0,0.0
358365,0.3737466716245139,,1,0.0976384615384615,3.43,0.0,9.333333333333334,0,53.32,57118.5,0.0
351103,0.5208842009110413,0.520897599048938,1,0.0426168905550348,13.9,0.0,27.0,0,53.38,22099.5,0.0
448435,0.3295480926532193,0.8482442999507556,1,0.0322567315162234,7.72,2.4,12.0,0,38.34,17563.5,0.0
288235,0.0711562978303489,,1,0.0361133333333333,1.02,0.0,9.0,0,36.74,24376.5,0.0
248633,0.6817035474878581,,0,0.0465687450999216,24.02,0.0,24.0,0,47.05,26194.5,0.0
171069,0.1915258625230554,,1,0.0379375825627476,5.85,0.8867924528301887,12.0,0,34.46,20677.5,0.0
414524,0.7586714688579944,0.4830501881366946,1,0.0426024636786167,9.22,0.0,6.0,1,53.18,23593.5,0.0
356738,0.4958526049009193,0.5460231970049609,1,0.0561014321232304,3.48,0.0,7.2,0,35.2,27517.5,0.0
316288,0.660152288314845,0.6075573001388961,0,0.0484391064585475,20.96,0.0,10.0,0,53.04,18657.0,0.0
305130,0.0079539387439812,,1,0.0804711308788403,0.77,3.5555555555555554,10.0,0,38.38,35172.0,1.0
368143,0.6608142874562898,0.475849908720221,1,0.0481090909090909,1.59,0.1875,18.0,0,56.64,11907.0,0.0
272383,0.6845436826645472,0.2735646775174348,1,0.042368,22.07,0.0,6.0,1,44.3,47664.0,0.0
118836,0.3146950768244063,0.5154953751603267,1,0.0676438356164383,1.72,0.5833333333333334,18.0,0,36.16,22221.0,0.0
210072,0.2858978721410488,0.4083588531230431,1,0.0426083333333333,2.46,0.0,16.5,0,48.43,23008.5,0.0
439316,0.7038459009293321,0.5849900404894085,0,0.0331529529816513,0.57,0.0259740259740259,6.0,0,31.87,41629.5,0.0
341764,0.7579300066224137,,0,0.033164,4.38,0.0,4.0,1,32.97,37309.5,0.0
258694,0.6524228945198682,,0,0.1088108772468889,1.1,2.2941176470588234,12.571428571428571,0,43.4,12748.5,0.0
290805,0.5982274748466374,0.6706517530862718,0,0.0511887736860922,13.16,0.5714285714285714,10.0,1,38.89,51543.0,0.0
293626,0.5808626360497487,,1,0.05,0.31,0.0,9.0,0,21.93,9000.0,0.0
301456,0.5026423695066607,0.5262949398096192,1,0.0293621707186978,18.23,0.4794520547945205,15.666666666666666,0,45.51,30717.0,0.0
134785,0.4318465345694099,,1,0.0425250698316548,,0.0,10.0,0,59.22,35761.5,0.0
356922,0.4530271050456852,0.7366226976503176,1,0.05,3.83,0.0,10.0,1,28.53,6750.0,0.0
372555,0.1730632186488822,0.3490552510751822,1,0.0672969516439753,1.23,0.0,3.0,0,42.13,18706.5,0.0
251601,0.3428402871577623,,0,0.0581240110759493,,0.0,6.0,0,62.96,10579.5,0.0
130807,0.3585684988353451,,1,0.0322521739130434,7.47,0.0,6.0,0,47.57,16690.5,0.0
432689,0.7636169856025455,0.5100895276257282,1,0.0510591705398641,9.97,0.296875,27.333333333333332,0,47.18,41130.0,0.0
390314,0.6193888129118037,0.6161216908872079,1,0.0288202559821925,,0.0,36.0,0,59.15,23305.5,0.0
412632,0.6493022525288163,0.3689687382528466,1,0.0790084388185654,4.21,0.0,10.0,0,28.35,20223.0,0.0
261920,0.6392593495226246,0.4276573700350293,0,0.0734431278152904,1.38,0.0,9.142857142857142,0,27.68,37345.5,0.0
211075,0.6955850610774339,0.2366108235287817,0,0.05454,1.41,0.9285714285714286,18.0,0,38.1,24543.0,0.0
213858,0.2558117668646778,0.5100895276257282,1,0.07018,,0.0,12.0,0,63.6,15790.5,0.0
220756,0.5929499120905004,0.7764098512142026,0,0.0511756625727213,1.25,0.0,12.0,1,30.37,57001.5,0.0
101866,0.6225489936318451,,0,0.0287403248176815,2.07,0.4482758620689655,12.0,0,33.68,46251.0,0.0
186604,0.6318086365734928,0.6380435278721609,1,0.1150819145518792,2.07,0.4166666666666667,23.0,0,28.56,6448.5,0.0
422027,0.3890215765089237,0.3572932680336494,1,0.0293965820226693,1.72,0.5957446808510638,12.0,0,54.19,24088.5,1.0
342192,0.3837385360743642,0.6263042766749393,1,0.02924,7.28,0.0,12.0,1,38.38,32895.0,0.0
215119,0.4273133162752695,0.4418358231994413,1,0.0324207011686143,17.06,5.206896551724138,12.0,1,44.82,26217.0,0.0
394934,0.6293686272715483,0.6528965519806539,1,0.0749615685428409,8.38,1.1090909090909091,21.666666666666668,1,37.1,50031.0,0.0
324377,0.6661507225290723,0.524496446363472,1,0.0493473101265822,10.51,0.0,21.6,0,42.02,8982.0,0.0
341834,0.7421794020832672,0.6894791426446275,0,0.0331529529816513,1.21,0.0,18.5,1,40.86,41629.5,0.0
304253,0.6825096370293674,0.2525986978339766,0,0.0292396241798346,3.66,0.0684931506849315,12.0,0,59.67,27112.5,0.0
143050,0.6444971147165784,0.7688075728291359,1,0.05,5.79,0.0,10.0,0,36.79,9000.0,0.0
235749,0.6591458334658841,0.6545292802242897,0,0.1,18.18,,,1,59.21,81000.0,0.0
344993,0.7442951614869887,0.5849900404894085,0,0.1086666666666666,0.84,0.75,36.0,0,54.4,14670.0,0.0
228804,0.5265678174398003,0.5100895276257282,0,0.0468553563157546,11.31,0.3576158940397351,15.714285714285714,0,41.49,25492.5,0.0
321538,0.484885057090989,0.7623356180684377,1,0.0561572901591895,,0.8076923076923077,20.25,0,65.02,22351.5,0.0
445626,0.7374017001009765,0.8128226070575616,0,0.0994356806287598,6.23,0.0,8.666666666666666,0,37.12,24025.5,0.0
135015,0.6143498554126762,,0,0.0331650431935687,1.96,0.0263157894736842,13.333333333333334,0,45.68,36832.5,0.0
215178,0.7561401475902012,0.6161216908872079,0,0.070054945054945,15.64,0.0833333333333333,12.285714285714286,0,49.53,19507.5,0.0
319704,0.7873935350800794,0.5673792367572691,1,0.0275813948124142,0.63,0.0,8.5,0,38.87,43047.0,0.0
293458,0.5899221505190807,0.5585066276769286,0,0.05,2.08,,,1,28.55,20250.0,0.0
203110,0.4122574650745863,0.6041125998015721,0,0.1081661659721549,0.59,0.0769230769230769,10.8,0,42.18,30136.5,0.0
178905,0.7741731716429492,0.7180328113294772,1,0.0792691751085383,14.5,2.020618556701031,3.0,1,44.63,39438.0,0.0
299177,0.767365817334034,0.4118485559242397,1,0.0376511877815122,9.86,0.0,4.0,1,56.16,59283.0,0.0
213193,0.6505162663174124,0.5460231970049609,1,0.0560471339779005,9.65,0.0,12.0,0,29.71,35059.5,0.0
340798,0.6281435788628326,0.4650692149562261,1,0.05424,0.43,0.0,22.0,0,45.9,12204.0,0.0
422250,0.1737527965205438,,1,0.0680057715674362,12.19,0.0,21.0,1,32.35,24178.5,0.0
178727,0.4241002636726356,,1,0.0671069139572655,2.61,1.156862745098039,27.5,0,48.15,31050.0,0.0
142549,0.0409855902822773,0.25533177083329,1,0.1056966860853786,3.69,0.0,6.0,0,47.86,19921.5,0.0
296109,0.5814534736449203,0.7850520263728172,1,0.0425435131317484,6.88,0.0,6.0,0,42.01,31986.0,0.0
301644,0.5846749669475833,,1,0.0288202559821925,,0.0833333333333333,12.0,0,62.03,23305.5,0.0
375574,0.7261445396134801,,1,0.0322566631187957,11.94,0.0,12.0,1,39.36,33412.5,0.0
290009,0.6485948444039051,0.6363761710860439,0,0.0641378697699209,11.82,0.0784313725490196,10.0,0,32.43,35739.0,0.0
232660,0.7283177610670121,,1,0.1014134275618374,,0.22,11.272727272727272,0,65.84,5166.0,0.0
400021,0.5926807079183327,0.4866531565147181,1,0.051178354409591,10.28,0.1401869158878504,15.25,1,36.54,56092.5,1.0
326595,0.5335073927333462,,1,0.0730282199710564,,1.1538461538461535,11.0,0,61.28,36333.0,1.0
112925,0.6553675299581149,0.4436153084085652,1,0.064388961892247,4.45,11.8,8.0,0,39.01,16978.5,0.0
131951,0.7012915178983068,0.7136313997323308,1,0.0643670886075949,2.12,0.0,6.0,0,28.93,18306.0,0.0
211715,0.2075541727242552,0.6956219298394389,1,0.0660126582278481,1.18,0.0,6.0,0,37.5,9387.0,0.0
434888,0.0913548008574274,,0,0.054508255306983,1.76,0.0,12.0,0,22.25,27454.5,0.0
