SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
288340,0,Cash loans,M,Y,Y,0,405000.0,1262583.0,37044.0,1102500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Separated,House / apartment,0.0035409999999999,38.64,13.73,-2858.0,-4837,6.0,1,1,0,1,0,0,,1.0,1,1,FRIDAY,14,0,0,0,0,0,0,Business Entity Type 2,0.5616720437848919,0.4952348948476573,0.5226973172821112,0.1474,0.0807,0.9871,0.8232,,0.16,0.1379,0.3333,0.375,0.0497,,0.1561,,0.0091,0.1134,0.0533,0.9871,0.8301,,0.1208,0.1034,0.3333,0.375,0.0354,,0.1192,,0.0,0.1124,0.0635,0.9871,0.8256,,0.12,0.1034,0.3333,0.375,0.0424,,0.118,,0.0048,not specified,block of flats,0.2274,Panel,No,0.0,0.0,0.0,0.0,-2160.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
289010,0,Cash loans,F,N,Y,0,99000.0,54000.0,5800.5,54000.0,Unaccompanied,State servant,Higher education,Civil marriage,Office apartment,0.031329,44.28,2.56,-5160.0,-5179,,1,1,1,1,0,0,Core staff,2.0,2,2,THURSDAY,12,0,0,0,1,1,0,Government,,0.6846097892405831,,0.0495,0.0255,0.9747,0.6532,0.036,0.0,0.1034,0.125,0.1667,0.0895,0.0403,0.0406,0.0,0.0,0.0504,0.0264,0.9747,0.6668,0.0363,0.0,0.1034,0.125,0.1667,0.0915,0.0441,0.0423,0.0,0.0,0.05,0.0255,0.9747,0.6578,0.0362,0.0,0.1034,0.125,0.1667,0.091,0.041,0.0413,0.0,0.0,reg oper account,block of flats,0.0516,Block,No,3.0,1.0,3.0,1.0,-1298.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
289147,0,Cash loans,M,N,Y,0,63000.0,343800.0,16155.0,225000.0,Unaccompanied,Working,Lower secondary,Civil marriage,House / apartment,0.003813,53.39,8.91,-4950.0,-3022,,1,1,1,1,0,0,,2.0,2,2,TUESDAY,6,0,0,0,0,0,0,Kindergarten,0.5853916327684728,0.0678656139929769,0.3312508645909018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1259.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
289192,0,Cash loans,F,N,Y,1,180000.0,1042560.0,58347.0,900000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.008575,34.13,4.0,-5030.0,-5048,,1,1,0,1,0,0,,3.0,2,2,SUNDAY,11,0,0,0,0,0,0,Business Entity Type 3,0.4235162948232345,0.6677391008213616,0.4614823912998385,0.0866,0.0638,0.9816,,,0.0,0.2069,0.1667,,0.0469,,0.0473,,,0.0882,0.0662,0.9816,,,0.0,0.2069,0.1667,,0.048,,0.0492,,,0.0874,0.0638,0.9816,,,0.0,0.2069,0.1667,,0.0477,,0.0481,,,,block of flats,0.0619,"Stone, brick",No,2.0,0.0,2.0,0.0,-1556.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
289522,0,Cash loans,M,N,Y,0,90000.0,382500.0,19660.5,382500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.020713,64.84,,-2721.0,-4485,,1,0,0,1,0,0,,2.0,3,3,MONDAY,5,0,0,0,0,0,0,XNA,,0.5628755261285419,0.6940926425266661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-676.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
289809,0,Cash loans,M,N,N,0,157500.0,416907.0,42718.5,396000.0,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,0.006629,28.75,4.52,-1845.0,-3081,,1,1,0,1,0,0,,1.0,2,2,SATURDAY,7,0,0,0,0,0,0,Business Entity Type 3,0.2415157671026225,0.7095027495261984,,0.0289,0.0567,0.9801,0.8572,0.0,0.0,0.069,0.1667,0.0417,0.0016,0.0235,0.0308,0.0,0.0,0.0294,0.0589,0.9747,0.8628,0.0,0.0,0.069,0.1667,0.0417,0.0016,0.0257,0.0321,0.0,0.0,0.0291,0.0567,0.9767,0.8591,0.0,0.0,0.069,0.1667,0.0417,0.0016,0.0239,0.0314,0.0,0.0,reg oper spec account,block of flats,0.0242,"Stone, brick",No,0.0,0.0,0.0,0.0,-238.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
290378,0,Cash loans,M,Y,N,1,135000.0,1469565.0,58410.0,1260000.0,"Spouse, partner",Commercial associate,Secondary / secondary special,Married,House / apartment,0.008625,37.85,6.67,-265.0,-3854,6.0,1,1,0,1,0,0,Drivers,3.0,2,2,MONDAY,18,0,0,0,0,0,0,Industry: type 3,,0.5353845179450489,0.6413682574954046,0.0938,0.0539,0.9925,0.898,0.0331,0.04,0.0345,0.3333,0.0417,0.0754,0.0765,0.0616,0.0,0.0,0.0956,0.0559,0.9926,0.902,0.0334,0.0403,0.0345,0.3333,0.0417,0.0771,0.0836,0.0642,0.0,0.0,0.0947,0.0539,0.9925,0.8994,0.0333,0.04,0.0345,0.3333,0.0417,0.0767,0.0778,0.0627,0.0,0.0,reg oper account,block of flats,0.0665,Panel,No,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
290675,0,Cash loans,F,Y,N,0,180000.0,254700.0,24939.0,225000.0,Unaccompanied,State servant,Secondary / secondary special,Single / not married,House / apartment,0.0038179999999999,65.72,3.58,-38.0,-4013,17.0,1,1,0,1,0,0,Medicine staff,1.0,2,2,FRIDAY,4,0,0,0,0,0,0,Medicine,0.8387349387885857,0.6523137917827871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1363.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,2.0
290917,0,Cash loans,F,N,Y,1,76500.0,90000.0,10152.0,90000.0,Unaccompanied,Commercial associate,Higher education,Civil marriage,House / apartment,0.00963,29.66,1.57,-1177.0,-3012,,1,1,1,1,1,0,Laborers,3.0,2,2,FRIDAY,13,0,0,0,0,0,0,Business Entity Type 3,0.3871249676352333,0.2338217988665253,0.6313545365850379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-340.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
291107,0,Revolving loans,F,N,Y,0,180000.0,405000.0,20250.0,405000.0,Unaccompanied,Pensioner,Higher education,Widow,House / apartment,0.025164,62.36,,-1824.0,-4698,,1,0,0,1,0,0,,1.0,2,2,FRIDAY,9,0,0,0,0,0,0,XNA,0.8961297579911127,0.4715501202157242,0.8337869986815019,0.3258,0.2138,0.997,,,0.32,0.2759,0.375,,0.0454,,0.3307,,0.0445,0.3319,0.2218,0.997,,,0.3222,0.2759,0.375,,0.0464,,0.3446,,0.0471,0.3289,0.2138,0.997,,,0.32,0.2759,0.375,,0.0462,,0.3366,,0.0454,,block of flats,0.3361,Panel,No,2.0,0.0,2.0,0.0,-1157.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
291732,0,Cash loans,M,Y,Y,0,112500.0,298512.0,32278.5,270000.0,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,0.00496,27.97,6.88,-2882.0,-913,13.0,1,1,0,1,0,0,Drivers,1.0,2,2,MONDAY,11,0,0,0,0,0,0,Business Entity Type 3,,0.4579190974834628,0.0780157665225257,0.0817,,0.9891,,,0.0,0.1586,0.3083,,,,,,,0.0441,,0.9871,,,0.0,0.0345,0.375,,,,,,,0.0848,,0.9891,,,0.0,0.1034,0.375,,,,,,,,block of flats,0.0405,"Stone, brick",No,5.0,0.0,5.0,0.0,-410.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
291794,0,Cash loans,M,Y,Y,0,117000.0,545040.0,25537.5,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.008575,53.32,10.91,-978.0,-2989,6.0,1,1,0,1,0,0,Security staff,2.0,2,2,WEDNESDAY,10,0,0,0,0,0,0,School,,0.7193837682261627,0.6363761710860439,0.0814,0.1039,0.9871,,,0.0,0.2069,0.1667,,0.0621,,0.0844,,0.0021,0.083,0.1078,0.9871,,,0.0,0.2069,0.1667,,0.0635,,0.0879,,0.0022,0.0822,0.1039,0.9871,,,0.0,0.2069,0.1667,,0.0632,,0.0859,,0.0021,,block of flats,0.0664,"Stone, brick",No,1.0,0.0,1.0,0.0,-1100.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
292295,0,Cash loans,F,N,Y,2,103500.0,900000.0,26446.5,900000.0,Unaccompanied,Working,Higher education,Separated,House / apartment,0.0228,30.59,10.66,-534.0,-2228,,1,1,0,1,0,0,Core staff,3.0,2,2,SATURDAY,13,0,0,0,1,1,0,Kindergarten,0.3355644469222034,0.5522975720736807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
294085,0,Cash loans,M,Y,Y,0,202500.0,135000.0,14454.0,135000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.028663,49.0,2.77,-3616.0,-1439,11.0,1,1,0,1,0,0,Laborers,2.0,2,2,SATURDAY,10,0,0,0,0,0,0,Construction,,0.6655717496167131,0.41534714488434,0.2062,0.0326,0.9945,,,0.12,0.1034,0.4167,,,,0.1018,,0.0026,0.1229,0.0043,0.995,,,0.0806,0.069,0.375,,,,0.0643,,0.0,0.1738,0.0063,0.995,,,0.1,0.0862,0.375,,,,0.0794,,0.0,,,0.233,Mixed,No,1.0,1.0,1.0,1.0,-2332.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
294099,0,Cash loans,M,N,Y,1,157500.0,1006920.0,39933.0,900000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.030755,45.98,14.08,-3619.0,-336,,1,1,1,1,0,0,Laborers,3.0,2,2,THURSDAY,12,0,0,0,0,0,0,Business Entity Type 3,0.396845106274529,0.6683743574119358,0.6109913280868294,,,0.9742,,,,,,,,,0.0415,,,,,0.9742,,,,,,,,,0.0433,,,,,0.9742,,,,,,,,,0.0423,,,,,0.0494,,No,7.0,0.0,7.0,0.0,-1447.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
294326,0,Cash loans,F,N,N,0,193500.0,508495.5,20295.0,454500.0,Unaccompanied,State servant,Higher education,Separated,House / apartment,0.002042,49.85,19.22,-7733.0,-1715,,1,1,0,1,0,0,Core staff,1.0,3,3,WEDNESDAY,17,0,0,0,0,0,0,School,0.6590350127614448,0.5158287221768004,0.7338145369642702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1522.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,8.0
294368,0,Cash loans,M,N,Y,1,225000.0,941472.0,37467.0,841500.0,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,0.00963,43.54,6.0,-7638.0,-4047,,1,1,0,1,0,0,Managers,3.0,2,2,THURSDAY,14,0,0,0,0,0,0,Trade: type 1,,0.5663266692856679,0.7338145369642702,0.0825,0.0819999999999999,0.9757,,,0.0,0.1379,0.1667,,0.0527,,0.0701,,0.0,0.084,0.0851,0.9757,,,0.0,0.1379,0.1667,,0.0539,,0.0731,,0.0,0.0833,0.0819999999999999,0.9757,,,0.0,0.1379,0.1667,,0.0536,,0.0714,,0.0,,block of flats,0.06,Panel,No,0.0,0.0,0.0,0.0,-748.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
294380,0,Cash loans,F,N,N,0,270000.0,810000.0,21366.0,810000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.026392,43.75,5.26,-1892.0,-4524,,1,1,0,1,1,0,,2.0,2,2,THURSDAY,16,0,0,0,0,0,0,Trade: type 6,,0.7644764004571717,0.4740512892789932,0.099,,0.9975,,,0.08,0.0345,0.625,,,,0.0709,,0.2315,0.1008,,0.9975,,,0.0806,0.0345,0.625,,,,0.0739,,0.2451,0.0999,,0.9975,,,0.08,0.0345,0.625,,,,0.0722,,0.2363,,block of flats,0.1061,Mixed,No,1.0,0.0,1.0,0.0,-1397.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0
294588,0,Cash loans,F,Y,Y,0,189000.0,997335.0,29160.0,832500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.031329,53.49,14.01,-828.0,-3060,8.0,1,1,0,1,1,0,Medicine staff,2.0,2,2,THURSDAY,10,0,0,0,0,0,0,Medicine,0.8223213954069549,0.7828857582531813,,0.0786,0.0778,0.9757,0.6668,0.0315,0.0,0.1638,0.1667,0.0833,0.0734,0.0637,0.0467,0.0019,0.0032,0.0735,0.0713,0.9757,0.6798,0.0285,0.0,0.1379,0.1667,0.0417,0.0372,0.0643,0.0339,0.0,0.0,0.0729,0.0687,0.9757,0.6713,0.029,0.0,0.1379,0.1667,0.0417,0.0649,0.0599,0.0333,0.0,0.0,org spec account,block of flats,0.0411,"Stone, brick",No,0.0,0.0,0.0,0.0,-278.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
295256,0,Revolving loans,F,N,Y,0,180000.0,270000.0,13500.0,270000.0,Family,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.014464,64.39,,-10704.0,-4120,,1,0,0,1,0,0,,1.0,2,2,TUESDAY,5,0,0,0,0,0,0,XNA,,0.6342368448447837,0.1735274304649146,0.0371,0.0,0.9712,0.6056,0.0174,0.0,0.0345,0.0417,0.0833,0.0346,0.0303,0.0152,0.0,0.0,0.0378,0.0,0.9712,0.621,0.0175,0.0,0.0345,0.0417,0.0833,0.0354,0.0331,0.0159,0.0,0.0,0.0375,0.0,0.9712,0.6109,0.0175,0.0,0.0345,0.0417,0.0833,0.0352,0.0308,0.0155,0.0,0.0,reg oper account,block of flats,0.012,Block,No,0.0,0.0,0.0,0.0,-956.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
295994,0,Cash loans,F,N,Y,0,445500.0,942300.0,34749.0,675000.0,Unaccompanied,State servant,Higher education,Single / not married,House / apartment,0.018029,47.06,18.02,-4668.0,-729,,1,1,0,1,0,0,Core staff,1.0,3,3,WEDNESDAY,7,0,0,0,0,0,0,School,0.730024727846836,0.5163311563444473,0.5262949398096192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-596.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
297326,0,Cash loans,F,N,Y,0,157500.0,1006920.0,42790.5,900000.0,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.0196889999999999,55.41,,-1622.0,-3663,,1,0,0,1,0,0,,1.0,2,2,SATURDAY,10,0,0,0,0,0,0,XNA,,0.5705913470319232,0.4902575124990026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
297420,0,Cash loans,M,Y,N,0,180000.0,1574532.0,62442.0,1350000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.011703,40.04,6.72,-4297.0,-4973,21.0,1,1,0,1,0,0,Laborers,2.0,2,2,MONDAY,16,0,1,1,0,1,1,Business Entity Type 1,0.4183452738340617,0.5111306437644837,0.5495965024956946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1030.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
297537,0,Cash loans,F,N,N,0,126000.0,717003.0,23260.5,598500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.025164,40.01,9.92,-7868.0,-4078,,1,1,0,1,0,0,Sales staff,2.0,2,2,TUESDAY,13,0,0,0,0,0,0,Trade: type 7,0.3281754565575417,0.629995821129552,0.6738300778602003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-2171.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
297823,0,Cash loans,F,N,Y,1,146749.5,1078200.0,28440.0,900000.0,Unaccompanied,Commercial associate,Higher education,Civil marriage,House / apartment,0.072508,30.75,0.55,-5158.0,-3793,,1,1,1,1,0,0,,3.0,1,1,MONDAY,10,0,0,0,0,0,0,Trade: type 2,0.6572271585252497,0.5089884914269733,0.4920600938649263,0.2082,0.1001,0.9801,0.728,0.2687,0.08,0.1379,0.625,0.6667,0.0,0.1572,0.1868,0.0579,0.322,0.2122,0.1039,0.9801,0.7387,0.2712,0.0806,0.1379,0.625,0.6667,0.0,0.1717,0.1946,0.0584,0.3409,0.2103,0.1001,0.9801,0.7316,0.2704,0.08,0.1379,0.625,0.6667,0.0,0.1599,0.1902,0.0582,0.3288,reg oper account,block of flats,0.0933,Panel,No,1.0,1.0,1.0,0.0,-96.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,2.0,0.0
297858,0,Revolving loans,M,N,Y,0,135000.0,180000.0,9000.0,180000.0,Unaccompanied,Working,Higher education,Single / not married,House / apartment,0.00823,33.15,3.01,-6013.0,-3459,,1,1,0,1,0,0,,1.0,2,2,SATURDAY,12,0,0,0,0,1,1,Business Entity Type 3,0.3107237028640829,0.6194661379112218,0.324891229465852,0.0619,,0.9871,,,0.0,0.1379,0.1667,,,,0.0614,,,0.063,,0.9871,,,0.0,0.1379,0.1667,,,,0.064,,,0.0625,,0.9871,,,0.0,0.1379,0.1667,,,,0.0625,,,reg oper account,block of flats,0.064,Panel,No,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,2.0
298065,0,Cash loans,F,Y,Y,2,103500.0,521280.0,26743.5,450000.0,Children,State servant,Higher education,Married,House / apartment,0.035792,30.37,3.21,-837.0,-3480,16.0,1,1,0,1,1,0,Accountants,4.0,2,2,SATURDAY,10,0,0,0,0,1,1,School,0.4285720667220106,0.6767772791604749,0.7352209993926424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-1675.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
298400,0,Cash loans,F,N,Y,0,94500.0,1087366.5,31792.5,949500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.020713,63.72,,-7008.0,-5035,,1,0,0,1,1,0,,2.0,3,3,THURSDAY,11,0,0,0,0,0,0,XNA,,0.7656084555538097,0.4866531565147181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,5.0,0.0,-521.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0
298529,0,Cash loans,F,N,Y,2,202500.0,339948.0,31176.0,315000.0,Unaccompanied,State servant,Higher education,Married,House / apartment,0.025164,32.41,8.98,-1242.0,-654,,1,1,1,1,0,0,Core staff,4.0,2,2,FRIDAY,8,0,0,0,0,1,1,Police,,0.5504530446451792,0.4507472818545589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,0.0,-263.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
299562,0,Cash loans,M,N,Y,1,135000.0,381528.0,14512.5,315000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.014464,36.01,2.2,-7193.0,-4104,,1,1,0,1,0,0,Laborers,3.0,2,2,WEDNESDAY,12,0,0,0,0,0,0,Housing,,0.4616451059846663,0.2707073872651806,0.334,0.2309,0.9861,,,0.36,0.3103,0.3333,,,,0.3844,,,0.3403,0.2396,0.9861,,,0.3625,0.3103,0.3333,,,,0.4005,,,0.3373,0.2309,0.9861,,,0.36,0.3103,0.3333,,,,0.3913,,,,block of flats,0.3464,Panel,No,0.0,0.0,0.0,0.0,-382.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
299648,0,Cash loans,F,N,Y,0,270000.0,1489936.5,46912.5,1219500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.04622,41.8,3.45,-6710.0,-4329,,1,1,0,1,0,0,Sales staff,2.0,1,1,MONDAY,13,0,0,0,0,1,1,Self-employed,,0.7976680461515397,0.7850520263728172,0.0825,0.08,0.9762,0.6736,0.0079,0.0,0.1379,0.1667,0.2083,,0.0672,0.0699,0.0,0.0,0.084,0.083,0.9762,0.6864,0.008,0.0,0.1379,0.1667,0.2083,,0.0735,0.0729,0.0,0.0,0.0833,0.08,0.9762,0.6779999999999999,0.008,0.0,0.1379,0.1667,0.2083,,0.0684,0.0712,0.0,0.0,reg oper spec account,block of flats,0.0597,Panel,No,0.0,0.0,0.0,0.0,-2289.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,3.0
299660,0,Cash loans,F,N,Y,0,126000.0,630747.0,18441.0,526500.0,Family,State servant,Secondary / secondary special,Civil marriage,House / apartment,0.006852,54.91,7.26,-123.0,-3442,,1,1,0,1,0,0,,2.0,3,3,SATURDAY,8,0,0,0,0,0,0,Military,,0.2525327829653766,,0.0814,0.0811,0.9781,0.7008,0.0342,0.0,0.1379,0.1667,0.0417,0.1552,0.0656,0.0686,0.0039,0.0051,0.083,0.0841,0.9782,0.7125,0.0345,0.0,0.1379,0.1667,0.0417,0.1588,0.0716,0.0715,0.0039,0.0055,0.0822,0.0811,0.9781,0.7048,0.0344,0.0,0.1379,0.1667,0.0417,0.1579,0.0667,0.0698,0.0039,0.0053,reg oper account,block of flats,0.0712,"Stone, brick",No,2.0,0.0,2.0,0.0,-1339.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
